,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
9,0.26,https://api.spotify.com/v1/audio-analysis/7cM9Kqto11iJpY2RwgVJSq,0.812,240013,0.472,7cM9Kqto11iJpY2RwgVJSq,0.0,1,0.285,-6.806,0,0.0603,92.951,4,https://api.spotify.com/v1/tracks/7cM9Kqto11iJpY2RwgVJSq,audio_features,spotify:track:7cM9Kqto11iJpY2RwgVJSq,0.457
10,0.153,https://api.spotify.com/v1/audio-analysis/51LIqkda3pTeECZUhMnool,0.838,206533,0.546,51LIqkda3pTeECZUhMnool,0.0,5,0.0656,-6.811,0,0.295,137.027,4,https://api.spotify.com/v1/tracks/51LIqkda3pTeECZUhMnool,audio_features,spotify:track:51LIqkda3pTeECZUhMnool,0.745
11,0.388,https://api.spotify.com/v1/audio-analysis/3a1Zmq0P1E6W80x8EOcVNP,0.729,178133,0.57,3a1Zmq0P1E6W80x8EOcVNP,0.0,10,0.111,-7.047,1,0.0554,93.125,4,https://api.spotify.com/v1/tracks/3a1Zmq0P1E6W80x8EOcVNP,audio_features,spotify:track:3a1Zmq0P1E6W80x8EOcVNP,0.687
12,0.334,https://api.spotify.com/v1/audio-analysis/7cWyFwAaxdK2HSRuiRkMjy,0.731,235720,0.588,7cWyFwAaxdK2HSRuiRkMjy,0.0,3,0.278,-5.217,1,0.0749,80.019,4,https://api.spotify.com/v1/tracks/7cWyFwAaxdK2HSRuiRkMjy,audio_features,spotify:track:7cWyFwAaxdK2HSRuiRkMjy,0.449
13,0.087,https://api.spotify.com/v1/audio-analysis/6SL7KzIA96f0HiKjuv7tED,0.605,226000,0.73,6SL7KzIA96f0HiKjuv7tED,0.00269,4,0.187,-7.871,1,0.0425,130.025,4,https://api.spotify.com/v1/tracks/6SL7KzIA96f0HiKjuv7tED,audio_features,spotify:track:6SL7KzIA96f0HiKjuv7tED,0.263
14,0.141,https://api.spotify.com/v1/audio-analysis/3o8bovLXjsxsFBTXajm1VA,0.704,241893,0.664,3o8bovLXjsxsFBTXajm1VA,0.0,9,0.107,-3.209,0,0.0468,99.963,4,https://api.spotify.com/v1/tracks/3o8bovLXjsxsFBTXajm1VA,audio_features,spotify:track:3o8bovLXjsxsFBTXajm1VA,0.533
15,0.57,https://api.spotify.com/v1/audio-analysis/4RtexJZ1OyRkDNlqVUt8Zt,0.73,247293,0.494,4RtexJZ1OyRkDNlqVUt8Zt,0.0,10,0.158,-6.402,1,0.0565,86.732,4,https://api.spotify.com/v1/tracks/4RtexJZ1OyRkDNlqVUt8Zt,audio_features,spotify:track:4RtexJZ1OyRkDNlqVUt8Zt,0.561
16,0.452,https://api.spotify.com/v1/audio-analysis/5lEBksW3vntnNLDr2f5QUv,0.67,225493,0.451,5lEBksW3vntnNLDr2f5QUv,3.04e-05,3,0.119,-9.59,1,0.113,155.98,4,https://api.spotify.com/v1/tracks/5lEBksW3vntnNLDr2f5QUv,audio_features,spotify:track:5lEBksW3vntnNLDr2f5QUv,0.398
17,0.126,https://api.spotify.com/v1/audio-analysis/3vmsnZF4KPLjbDgZEqwTdL,0.715,185587,0.551,3vmsnZF4KPLjbDgZEqwTdL,0.0,10,0.314,-6.486,1,0.0961,90.924,4,https://api.spotify.com/v1/tracks/3vmsnZF4KPLjbDgZEqwTdL,audio_features,spotify:track:3vmsnZF4KPLjbDgZEqwTdL,0.528
18,0.202,https://api.spotify.com/v1/audio-analysis/2uHSDyFByIUeTUAxZCTRp0,0.751,217836,0.547,2uHSDyFByIUeTUAxZCTRp0,0.0,1,0.102,-7.898,1,0.138,78.007,4,https://api.spotify.com/v1/tracks/2uHSDyFByIUeTUAxZCTRp0,audio_features,spotify:track:2uHSDyFByIUeTUAxZCTRp0,0.481
19,0.593,https://api.spotify.com/v1/audio-analysis/0KyAGiNGUytG5JLxJu4F6l,0.93,178352,0.611,0KyAGiNGUytG5JLxJu4F6l,0.00124,0,0.0592,-4.406,1,0.0415,112.127,4,https://api.spotify.com/v1/tracks/0KyAGiNGUytG5JLxJu4F6l,audio_features,spotify:track:0KyAGiNGUytG5JLxJu4F6l,0.695
0,0.865,https://api.spotify.com/v1/audio-analysis/1F6IbA7di42uPc3cff8PXV,0.817,123884,0.551,1F6IbA7di42uPc3cff8PXV,0.000151,7,0.101,-9.33,0,0.133,109.966,4,https://api.spotify.com/v1/tracks/1F6IbA7di42uPc3cff8PXV,audio_features,spotify:track:1F6IbA7di42uPc3cff8PXV,0.142
1,0.049,https://api.spotify.com/v1/audio-analysis/5mIOsPuQdXchVY0jB5NO9Q,0.75,159595,0.585,5mIOsPuQdXchVY0jB5NO9Q,0.00552,9,0.155,-7.576,0,0.0285,102.331,4,https://api.spotify.com/v1/tracks/5mIOsPuQdXchVY0jB5NO9Q,audio_features,spotify:track:5mIOsPuQdXchVY0jB5NO9Q,0.584
2,0.05,https://api.spotify.com/v1/audio-analysis/32T61xmNSIXhGkEszzs0t8,0.699,193762,0.583,32T61xmNSIXhGkEszzs0t8,0.00029,6,0.091,-9.731,0,0.0357,109.001,4,https://api.spotify.com/v1/tracks/32T61xmNSIXhGkEszzs0t8,audio_features,spotify:track:32T61xmNSIXhGkEszzs0t8,0.484
3,0.455,https://api.spotify.com/v1/audio-analysis/03ZkvqZOANKndGXfAAPywG,0.674,234056,0.615,03ZkvqZOANKndGXfAAPywG,0.00091,0,0.208,-8.188,1,0.147,85.048,4,https://api.spotify.com/v1/tracks/03ZkvqZOANKndGXfAAPywG,audio_features,spotify:track:03ZkvqZOANKndGXfAAPywG,0.756
4,0.784,https://api.spotify.com/v1/audio-analysis/3TTWpDAiJfyoJDd5v2F8C3,0.789,180000,0.49,3TTWpDAiJfyoJDd5v2F8C3,0.000598,2,0.112,-6.588,1,0.0392,140.034,4,https://api.spotify.com/v1/tracks/3TTWpDAiJfyoJDd5v2F8C3,audio_features,spotify:track:3TTWpDAiJfyoJDd5v2F8C3,0.869
5,0.641,https://api.spotify.com/v1/audio-analysis/7qwt4xUIqQWCu1DJf96g2k,0.839,135016,0.473,7qwt4xUIqQWCu1DJf96g2k,0.000459,10,0.0939,-7.835,0,0.0607,98.732,4,https://api.spotify.com/v1/tracks/7qwt4xUIqQWCu1DJf96g2k,audio_features,spotify:track:7qwt4xUIqQWCu1DJf96g2k,0.0644
6,0.224,https://api.spotify.com/v1/audio-analysis/4XYo3W8U6IY42EbB01rnR4,0.733,233871,0.262,4XYo3W8U6IY42EbB01rnR4,4.79e-06,0,0.105,-13.766,1,0.028,135.497,3,https://api.spotify.com/v1/tracks/4XYo3W8U6IY42EbB01rnR4,audio_features,spotify:track:4XYo3W8U6IY42EbB01rnR4,0.444
7,0.979,https://api.spotify.com/v1/audio-analysis/3zksbXteOCeSusJ5Xltr3t,0.509,175961,0.0167,3zksbXteOCeSusJ5Xltr3t,2.72e-05,9,0.387,-24.639,1,0.115,207.97,3,https://api.spotify.com/v1/tracks/3zksbXteOCeSusJ5Xltr3t,audio_features,spotify:track:3zksbXteOCeSusJ5Xltr3t,0.229
8,0.895,https://api.spotify.com/v1/audio-analysis/4JHCLFKkuvNMb67DYuAjUU,0.747,118883,0.0676,4JHCLFKkuvNMb67DYuAjUU,0.258,7,0.11,-14.215,0,0.0441,65.003,4,https://api.spotify.com/v1/tracks/4JHCLFKkuvNMb67DYuAjUU,audio_features,spotify:track:4JHCLFKkuvNMb67DYuAjUU,0.298
9,0.302,https://api.spotify.com/v1/audio-analysis/3mRLHiSHYtC8Hk7bzZdUs1,0.733,216133,0.477,3mRLHiSHYtC8Hk7bzZdUs1,2.97e-06,2,0.0579,-6.737,0,0.0687,62.507,4,https://api.spotify.com/v1/tracks/3mRLHiSHYtC8Hk7bzZdUs1,audio_features,spotify:track:3mRLHiSHYtC8Hk7bzZdUs1,0.545
10,0.00643,https://api.spotify.com/v1/audio-analysis/0zdzgfhY18Au7dD1hOrTrX,0.372,194827,0.6,0zdzgfhY18Au7dD1hOrTrX,3.37e-05,4,0.139,-6.027,0,0.0351,188.96,3,https://api.spotify.com/v1/tracks/0zdzgfhY18Au7dD1hOrTrX,audio_features,spotify:track:0zdzgfhY18Au7dD1hOrTrX,0.0753
11,0.0812,https://api.spotify.com/v1/audio-analysis/4HXmYG1IR5xduvxTnr7fAp,0.331,243213,0.607,4HXmYG1IR5xduvxTnr7fAp,1.59e-05,0,0.23,-4.786,1,0.0676,158.737,4,https://api.spotify.com/v1/tracks/4HXmYG1IR5xduvxTnr7fAp,audio_features,spotify:track:4HXmYG1IR5xduvxTnr7fAp,0.118
12,0.611,https://api.spotify.com/v1/audio-analysis/6FFrva3VXMwabDvuHkX4ZU,0.714,208773,0.549,6FFrva3VXMwabDvuHkX4ZU,1.18e-06,9,0.0887,-5.982,1,0.0655,138.07,4,https://api.spotify.com/v1/tracks/6FFrva3VXMwabDvuHkX4ZU,audio_features,spotify:track:6FFrva3VXMwabDvuHkX4ZU,0.132
13,0.062,https://api.spotify.com/v1/audio-analysis/2ph6BRhGcUzc2W9wIulG5k,0.524,230587,0.805,2ph6BRhGcUzc2W9wIulG5k,0.0,4,0.209,-4.08,0,0.065,152.044,4,https://api.spotify.com/v1/tracks/2ph6BRhGcUzc2W9wIulG5k,audio_features,spotify:track:2ph6BRhGcUzc2W9wIulG5k,0.354
14,0.0914,https://api.spotify.com/v1/audio-analysis/3fHZJOvXmyHeFLFS1sDE30,0.592,194960,0.674,3fHZJOvXmyHeFLFS1sDE30,0.0,9,0.331,-5.328,0,0.0402,78.454,4,https://api.spotify.com/v1/tracks/3fHZJOvXmyHeFLFS1sDE30,audio_features,spotify:track:3fHZJOvXmyHeFLFS1sDE30,0.338
15,0.225,https://api.spotify.com/v1/audio-analysis/1vHyZsydQf4h2yDhujnqvQ,0.745,189493,0.537,1vHyZsydQf4h2yDhujnqvQ,0.0,0,0.154,-5.664,0,0.031,140.069,4,https://api.spotify.com/v1/tracks/1vHyZsydQf4h2yDhujnqvQ,audio_features,spotify:track:1vHyZsydQf4h2yDhujnqvQ,0.203
16,0.224,https://api.spotify.com/v1/audio-analysis/1Taq7PrHRF7dLCcHTRh2aj,0.694,194067,0.45,1Taq7PrHRF7dLCcHTRh2aj,6.83e-05,2,0.675,-8.087,0,0.0339,130.075,4,https://api.spotify.com/v1/tracks/1Taq7PrHRF7dLCcHTRh2aj,audio_features,spotify:track:1Taq7PrHRF7dLCcHTRh2aj,0.131
17,0.00475,https://api.spotify.com/v1/audio-analysis/21vwWfS6qvxh8TN3lgHvZr,0.66,194000,0.592,21vwWfS6qvxh8TN3lgHvZr,0.0,6,0.273,-5.568,0,0.0376,139.984,4,https://api.spotify.com/v1/tracks/21vwWfS6qvxh8TN3lgHvZr,audio_features,spotify:track:21vwWfS6qvxh8TN3lgHvZr,0.206
18,0.202,https://api.spotify.com/v1/audio-analysis/4pfcHOvZAf9f3dYMPcdfQc,0.653,251987,0.328,4pfcHOvZAf9f3dYMPcdfQc,0.003,10,0.103,-8.378,0,0.0323,143.909,4,https://api.spotify.com/v1/tracks/4pfcHOvZAf9f3dYMPcdfQc,audio_features,spotify:track:4pfcHOvZAf9f3dYMPcdfQc,0.0871
19,0.0661,https://api.spotify.com/v1/audio-analysis/5dmPNuHmRRJuHmJTDa7NuJ,0.739,194400,0.471,5dmPNuHmRRJuHmJTDa7NuJ,9.78e-05,8,0.116,-8.456,1,0.0436,90.002,4,https://api.spotify.com/v1/tracks/5dmPNuHmRRJuHmJTDa7NuJ,audio_features,spotify:track:5dmPNuHmRRJuHmJTDa7NuJ,0.31
0,0.199,https://api.spotify.com/v1/audio-analysis/6iCJCZqDJjmBxt07Oid6FI,0.623,226610,0.763,6iCJCZqDJjmBxt07Oid6FI,6.52e-06,9,0.126,-4.412,1,0.0719,108.871,4,https://api.spotify.com/v1/tracks/6iCJCZqDJjmBxt07Oid6FI,audio_features,spotify:track:6iCJCZqDJjmBxt07Oid6FI,0.199
1,0.021,https://api.spotify.com/v1/audio-analysis/6CES1554HcWMIVroJfmmBm,0.542,245456,0.906,6CES1554HcWMIVroJfmmBm,0.00043,9,0.377,-4.213,1,0.0491,120.014,4,https://api.spotify.com/v1/tracks/6CES1554HcWMIVroJfmmBm,audio_features,spotify:track:6CES1554HcWMIVroJfmmBm,0.515
2,0.0225,https://api.spotify.com/v1/audio-analysis/0scQIzgcOhnmfqfOTpRUFH,0.443,212885,0.719,0scQIzgcOhnmfqfOTpRUFH,0.0,5,0.227,-5.555,1,0.033,155.895,4,https://api.spotify.com/v1/tracks/0scQIzgcOhnmfqfOTpRUFH,audio_features,spotify:track:0scQIzgcOhnmfqfOTpRUFH,0.559
3,0.174,https://api.spotify.com/v1/audio-analysis/64TjzuxG5PJ7payjphrOC0,0.532,231469,0.548,64TjzuxG5PJ7payjphrOC0,0.0033,1,0.108,-6.521,1,0.0291,130.114,4,https://api.spotify.com/v1/tracks/64TjzuxG5PJ7payjphrOC0,audio_features,spotify:track:64TjzuxG5PJ7payjphrOC0,0.443
4,0.0034,https://api.spotify.com/v1/audio-analysis/5lO1htX1UPjwyItDLurhR5,0.602,198107,0.915,5lO1htX1UPjwyItDLurhR5,0.0,9,0.0967,-3.62,1,0.0541,111.512,4,https://api.spotify.com/v1/tracks/5lO1htX1UPjwyItDLurhR5,audio_features,spotify:track:5lO1htX1UPjwyItDLurhR5,0.581
5,0.0722,https://api.spotify.com/v1/audio-analysis/1eMBtkX7Ae4WHoKyMRn4wQ,0.64,193187,0.675,1eMBtkX7Ae4WHoKyMRn4wQ,1.08e-06,9,0.206,-5.011,1,0.0936,80.921,4,https://api.spotify.com/v1/tracks/1eMBtkX7Ae4WHoKyMRn4wQ,audio_features,spotify:track:1eMBtkX7Ae4WHoKyMRn4wQ,0.698
6,0.382,https://api.spotify.com/v1/audio-analysis/4vBIr27NcRFBNpyIxLHZuB,0.661,208280,0.942,4vBIr27NcRFBNpyIxLHZuB,0.00902,11,0.0938,-3.632,0,0.0949,104.012,4,https://api.spotify.com/v1/tracks/4vBIr27NcRFBNpyIxLHZuB,audio_features,spotify:track:4vBIr27NcRFBNpyIxLHZuB,0.552
7,0.235,https://api.spotify.com/v1/audio-analysis/7g13GDQHVRL0yfLaW70Soa,0.697,157160,0.633,7g13GDQHVRL0yfLaW70Soa,1.99e-06,5,0.0932,-6.541,1,0.0742,108.073,4,https://api.spotify.com/v1/tracks/7g13GDQHVRL0yfLaW70Soa,audio_features,spotify:track:7g13GDQHVRL0yfLaW70Soa,0.796
8,0.514,https://api.spotify.com/v1/audio-analysis/7GwXIkPT4jxQ2q6mhOmoHM,0.598,207134,0.784,7GwXIkPT4jxQ2q6mhOmoHM,0.0,8,0.123,-4.376,1,0.0337,105.009,4,https://api.spotify.com/v1/tracks/7GwXIkPT4jxQ2q6mhOmoHM,audio_features,spotify:track:7GwXIkPT4jxQ2q6mhOmoHM,0.597
9,0.0694,https://api.spotify.com/v1/audio-analysis/2hlqCFahLVgdBIbY3yTrAb,0.537,264734,0.859,2hlqCFahLVgdBIbY3yTrAb,0.77,4,0.13,-5.487,0,0.039,157.98,4,https://api.spotify.com/v1/tracks/2hlqCFahLVgdBIbY3yTrAb,audio_features,spotify:track:2hlqCFahLVgdBIbY3yTrAb,0.21
10,0.45,https://api.spotify.com/v1/audio-analysis/3kqsetsOxWWCkE3UrbZCGV,0.636,210449,0.599,3kqsetsOxWWCkE3UrbZCGV,0.0214,5,0.129,-8.453,1,0.0487,129.977,4,https://api.spotify.com/v1/tracks/3kqsetsOxWWCkE3UrbZCGV,audio_features,spotify:track:3kqsetsOxWWCkE3UrbZCGV,0.244
11,0.719,https://api.spotify.com/v1/audio-analysis/1YI6wLnlhRIYCBq5vg2tfx,0.649,218507,0.591,1YI6wLnlhRIYCBq5vg2tfx,0.78,9,0.122,-11.936,0,0.198,90.006,4,https://api.spotify.com/v1/tracks/1YI6wLnlhRIYCBq5vg2tfx,audio_features,spotify:track:1YI6wLnlhRIYCBq5vg2tfx,0.421
12,0.779,https://api.spotify.com/v1/audio-analysis/35o9Hs3lS2k4F7fWoCguwZ,0.744,153297,0.231,35o9Hs3lS2k4F7fWoCguwZ,0.0139,11,0.0685,-8.73,0,0.033,82.988,4,https://api.spotify.com/v1/tracks/35o9Hs3lS2k4F7fWoCguwZ,audio_features,spotify:track:35o9Hs3lS2k4F7fWoCguwZ,0.516
13,0.407,https://api.spotify.com/v1/audio-analysis/27nYIQyWjyacyr7MGxZIHF,0.644,217537,0.655,27nYIQyWjyacyr7MGxZIHF,0.528,9,0.11,-6.507,0,0.038,80.925,4,https://api.spotify.com/v1/tracks/27nYIQyWjyacyr7MGxZIHF,audio_features,spotify:track:27nYIQyWjyacyr7MGxZIHF,0.397
14,0.145,https://api.spotify.com/v1/audio-analysis/6znZbTV31rdQmVDocXV8vH,0.67,266643,0.736,6znZbTV31rdQmVDocXV8vH,0.000352,7,0.173,-6.298,0,0.0359,94.968,4,https://api.spotify.com/v1/tracks/6znZbTV31rdQmVDocXV8vH,audio_features,spotify:track:6znZbTV31rdQmVDocXV8vH,0.179
15,0.115,https://api.spotify.com/v1/audio-analysis/5Z5ziIZFwsvdZLVn2aG429,0.635,133131,0.805,5Z5ziIZFwsvdZLVn2aG429,0.835,4,0.566,-4.756,0,0.0262,99.968,4,https://api.spotify.com/v1/tracks/5Z5ziIZFwsvdZLVn2aG429,audio_features,spotify:track:5Z5ziIZFwsvdZLVn2aG429,0.318
16,0.0604,https://api.spotify.com/v1/audio-analysis/4ySVQmNBOiZHGp5vDoIrut,0.533,309145,0.551,4ySVQmNBOiZHGp5vDoIrut,0.471,10,0.364,-8.428,0,0.0325,87.041,4,https://api.spotify.com/v1/tracks/4ySVQmNBOiZHGp5vDoIrut,audio_features,spotify:track:4ySVQmNBOiZHGp5vDoIrut,0.136
17,0.0696,https://api.spotify.com/v1/audio-analysis/4CzXwuzqEdmZp0N9RmZvqE,0.588,260617,0.702,4CzXwuzqEdmZp0N9RmZvqE,0.0445,7,0.114,-9.029,1,0.259,104.948,4,https://api.spotify.com/v1/tracks/4CzXwuzqEdmZp0N9RmZvqE,audio_features,spotify:track:4CzXwuzqEdmZp0N9RmZvqE,0.33
18,0.536,https://api.spotify.com/v1/audio-analysis/3zwqvrTgqQec2ffP3lAKb9,0.518,204077,0.73,3zwqvrTgqQec2ffP3lAKb9,0.000106,6,0.142,-6.596,1,0.401,166.441,4,https://api.spotify.com/v1/tracks/3zwqvrTgqQec2ffP3lAKb9,audio_features,spotify:track:3zwqvrTgqQec2ffP3lAKb9,0.604
19,0.26,https://api.spotify.com/v1/audio-analysis/7cM9Kqto11iJpY2RwgVJSq,0.812,240013,0.472,7cM9Kqto11iJpY2RwgVJSq,0.0,1,0.285,-6.806,0,0.0603,92.951,4,https://api.spotify.com/v1/tracks/7cM9Kqto11iJpY2RwgVJSq,audio_features,spotify:track:7cM9Kqto11iJpY2RwgVJSq,0.457
0,0.747,https://api.spotify.com/v1/audio-analysis/7bdYxWPCs46dQ0XLwySOyv,0.708,193947,0.322,7bdYxWPCs46dQ0XLwySOyv,9.24e-05,8,0.137,-12.46,0,0.0371,98.892,4,https://api.spotify.com/v1/tracks/7bdYxWPCs46dQ0XLwySOyv,audio_features,spotify:track:7bdYxWPCs46dQ0XLwySOyv,0.46
1,0.185,https://api.spotify.com/v1/audio-analysis/5vtyFzfLkCSJvXEZFjQAa1,0.426,232759,0.476,5vtyFzfLkCSJvXEZFjQAa1,0.0,2,0.327,-6.64,1,0.0741,179.793,4,https://api.spotify.com/v1/tracks/5vtyFzfLkCSJvXEZFjQAa1,audio_features,spotify:track:5vtyFzfLkCSJvXEZFjQAa1,0.169
2,0.0991,https://api.spotify.com/v1/audio-analysis/3TgPhPv7z0D4pQhH8iKmDW,0.654,184667,0.606,3TgPhPv7z0D4pQhH8iKmDW,5.57e-05,2,0.31,-8.576,1,0.0717,90.058,4,https://api.spotify.com/v1/tracks/3TgPhPv7z0D4pQhH8iKmDW,audio_features,spotify:track:3TgPhPv7z0D4pQhH8iKmDW,0.358
3,0.164,https://api.spotify.com/v1/audio-analysis/3PMsgFdVtCeTgjzE8X9TTs,0.782,176347,0.564,3PMsgFdVtCeTgjzE8X9TTs,0.00689,8,0.182,-7.752,0,0.226,101.058,4,https://api.spotify.com/v1/tracks/3PMsgFdVtCeTgjzE8X9TTs,audio_features,spotify:track:3PMsgFdVtCeTgjzE8X9TTs,0.448
4,0.244,https://api.spotify.com/v1/audio-analysis/7ahYQRrOQSXJ5OhsLnpfU8,0.683,213626,0.647,7ahYQRrOQSXJ5OhsLnpfU8,1.15e-05,2,0.0733,-6.36,1,0.0371,91.041,4,https://api.spotify.com/v1/tracks/7ahYQRrOQSXJ5OhsLnpfU8,audio_features,spotify:track:7ahYQRrOQSXJ5OhsLnpfU8,0.351
5,0.789,https://api.spotify.com/v1/audio-analysis/5226Ocpr2cbudvurouwNUF,0.857,193787,0.22,5226Ocpr2cbudvurouwNUF,0.0,2,0.129,-14.115,1,0.23,100.976,4,https://api.spotify.com/v1/tracks/5226Ocpr2cbudvurouwNUF,audio_features,spotify:track:5226Ocpr2cbudvurouwNUF,0.583
6,0.198,https://api.spotify.com/v1/audio-analysis/3LSnp6mtKiVXCJwsmOvfMd,0.667,214381,0.302,3LSnp6mtKiVXCJwsmOvfMd,1.18e-05,4,0.101,-11.633,0,0.0377,81.966,4,https://api.spotify.com/v1/tracks/3LSnp6mtKiVXCJwsmOvfMd,audio_features,spotify:track:3LSnp6mtKiVXCJwsmOvfMd,0.239
7,0.123,https://api.spotify.com/v1/audio-analysis/2jh54T0Fm1okAs3uQKUi8R,0.616,240093,0.442,2jh54T0Fm1okAs3uQKUi8R,0.0,8,0.124,-6.019,1,0.0335,118.912,4,https://api.spotify.com/v1/tracks/2jh54T0Fm1okAs3uQKUi8R,audio_features,spotify:track:2jh54T0Fm1okAs3uQKUi8R,0.13
8,0.146,https://api.spotify.com/v1/audio-analysis/3m9eTtBtU0xxJndQRz9MOr,0.526,189578,0.412,3m9eTtBtU0xxJndQRz9MOr,0.0,9,0.105,-9.722,1,0.0449,165.87,4,https://api.spotify.com/v1/tracks/3m9eTtBtU0xxJndQRz9MOr,audio_features,spotify:track:3m9eTtBtU0xxJndQRz9MOr,0.265
9,0.601,https://api.spotify.com/v1/audio-analysis/3xRzUblYGZhVs52fMjii7R,0.543,253747,0.696,3xRzUblYGZhVs52fMjii7R,0.215,7,0.384,-4.572,1,0.0426,92.15,4,https://api.spotify.com/v1/tracks/3xRzUblYGZhVs52fMjii7R,audio_features,spotify:track:3xRzUblYGZhVs52fMjii7R,0.849
10,0.133,https://api.spotify.com/v1/audio-analysis/7nUBKIFijTXrZuq0k2nsgZ,0.601,197104,0.843,7nUBKIFijTXrZuq0k2nsgZ,1.75e-06,9,0.613,-4.674,1,0.0446,114.829,4,https://api.spotify.com/v1/tracks/7nUBKIFijTXrZuq0k2nsgZ,audio_features,spotify:track:7nUBKIFijTXrZuq0k2nsgZ,0.403
11,0.116,https://api.spotify.com/v1/audio-analysis/11SXMhxJZPCcS5JWIwWuIX,0.631,261120,0.522,11SXMhxJZPCcS5JWIwWuIX,3.15e-06,2,0.0884,-5.208,1,0.0313,109.927,4,https://api.spotify.com/v1/tracks/11SXMhxJZPCcS5JWIwWuIX,audio_features,spotify:track:11SXMhxJZPCcS5JWIwWuIX,0.678
12,0.000568,https://api.spotify.com/v1/audio-analysis/78QqHqG4VAorNST1N45wAb,0.214,195480,0.847,78QqHqG4VAorNST1N45wAb,0.00361,0,0.069,-5.02,0,0.111,199.297,4,https://api.spotify.com/v1/tracks/78QqHqG4VAorNST1N45wAb,audio_features,spotify:track:78QqHqG4VAorNST1N45wAb,0.791
13,0.177,https://api.spotify.com/v1/audio-analysis/5PiDPyXpgEDNapsnJ3MbUs,0.565,248227,0.813,5PiDPyXpgEDNapsnJ3MbUs,0.0106,5,0.097,-3.825,0,0.0338,91.042,4,https://api.spotify.com/v1/tracks/5PiDPyXpgEDNapsnJ3MbUs,audio_features,spotify:track:5PiDPyXpgEDNapsnJ3MbUs,0.676
14,0.0365,https://api.spotify.com/v1/audio-analysis/6YbxtxJnMRqvY2Rk66tl3l,0.435,242173,0.731,6YbxtxJnMRqvY2Rk66tl3l,0.61,7,0.0909,-4.427,1,0.0339,99.767,4,https://api.spotify.com/v1/tracks/6YbxtxJnMRqvY2Rk66tl3l,audio_features,spotify:track:6YbxtxJnMRqvY2Rk66tl3l,0.577
15,0.0949,https://api.spotify.com/v1/audio-analysis/33b8AZ0yAFogx28aKkT1BM,0.619,239027,0.847,33b8AZ0yAFogx28aKkT1BM,2.98e-05,9,0.574,-5.482,1,0.0407,114.797,4,https://api.spotify.com/v1/tracks/33b8AZ0yAFogx28aKkT1BM,audio_features,spotify:track:33b8AZ0yAFogx28aKkT1BM,0.396
16,0.000156,https://api.spotify.com/v1/audio-analysis/64qaS0duWshXTdSos3GWVz,0.456,215340,0.824,64qaS0duWshXTdSos3GWVz,0.00243,7,0.234,-3.299,1,0.0571,96.717,4,https://api.spotify.com/v1/tracks/64qaS0duWshXTdSos3GWVz,audio_features,spotify:track:64qaS0duWshXTdSos3GWVz,0.602
17,0.25,https://api.spotify.com/v1/audio-analysis/12piutB7roc8bcU9CNeK0q,0.432,237187,0.585,12piutB7roc8bcU9CNeK0q,1.62e-05,0,0.17,-5.336,1,0.081,170.683,4,https://api.spotify.com/v1/tracks/12piutB7roc8bcU9CNeK0q,audio_features,spotify:track:12piutB7roc8bcU9CNeK0q,0.8
18,0.00813,https://api.spotify.com/v1/audio-analysis/2c8uFASaLQMo9CLkpb1lDo,0.436,367707,0.819,2c8uFASaLQMo9CLkpb1lDo,3.56e-06,11,0.527,-4.839,1,0.0511,131.944,4,https://api.spotify.com/v1/tracks/2c8uFASaLQMo9CLkpb1lDo,audio_features,spotify:track:2c8uFASaLQMo9CLkpb1lDo,0.518
19,0.0167,https://api.spotify.com/v1/audio-analysis/23r3roWhwTm85xVIHkxloH,0.686,206129,0.77,23r3roWhwTm85xVIHkxloH,0.899,2,0.084,-8.538,1,0.0516,124.022,4,https://api.spotify.com/v1/tracks/23r3roWhwTm85xVIHkxloH,audio_features,spotify:track:23r3roWhwTm85xVIHkxloH,0.511
0,0.246,https://api.spotify.com/v1/audio-analysis/6kNx6oySNfaqH3P4CGiKVL,0.797,197419,0.692,6kNx6oySNfaqH3P4CGiKVL,0.0585,7,0.132,-5.845,0,0.0372,124.012,4,https://api.spotify.com/v1/tracks/6kNx6oySNfaqH3P4CGiKVL,audio_features,spotify:track:6kNx6oySNfaqH3P4CGiKVL,0.185
1,0.000179,https://api.spotify.com/v1/audio-analysis/1DpINf15d7sGcnJuBaHtXI,0.761,212683,0.763,1DpINf15d7sGcnJuBaHtXI,0.258,11,0.0395,-6.203,1,0.0476,122.985,4,https://api.spotify.com/v1/tracks/1DpINf15d7sGcnJuBaHtXI,audio_features,spotify:track:1DpINf15d7sGcnJuBaHtXI,0.827
2,0.25,https://api.spotify.com/v1/audio-analysis/085czg1ZYAzX9R9PQqSMLe,0.665,198261,0.756,085czg1ZYAzX9R9PQqSMLe,0.00158,9,0.121,-6.563,0,0.0415,114.962,4,https://api.spotify.com/v1/tracks/085czg1ZYAzX9R9PQqSMLe,audio_features,spotify:track:085czg1ZYAzX9R9PQqSMLe,0.319
3,0.0807,https://api.spotify.com/v1/audio-analysis/6AAw43DJbIysnD0DwVurGd,0.874,184068,0.728,6AAw43DJbIysnD0DwVurGd,0.105,0,0.559,-4.921,0,0.039,118.009,4,https://api.spotify.com/v1/tracks/6AAw43DJbIysnD0DwVurGd,audio_features,spotify:track:6AAw43DJbIysnD0DwVurGd,0.157
